423667563,423695898,28335
526490540,526518657,28117
630452963,630482662,29699
734300871,734329094,28223
835302095,835330288,28193
939029795,939058781,28986
40872868,40901066,28198
142141694,142169451,27757
243137410,243165489,28079
341870071,341911835,41764
442546937,442574324,27387
549444963,549475328,30365
655402417,655430321,27904
758403005,758430551,27546
861049363,861076392,27029
964134572,964162049,27477
72811642,72839963,28321
183969741,183998635,28894
289651067,289678627,27560
393842281,393943452,101171
497457309,497484729,27420
601794852,601822695,27843
708656247,708680217,23970
818869663,818898056,28393
925063976,925091083,27107
31310831,31338012,27181
137090846,137118643,27797
243903727,243931704,27977
350176961,350207029,30068
456289599,456316867,27268
562315014,562342440,27426
667481328,667509551,28223
774764091,774791388,27297
877845186,877872517,27331
987220127,987248659,28532
95129653,95157619,27966
205060316,205088185,27869
309543809,309571123,27314
417263511,417291409,27898
523005570,523033936,28366
633445659,633473551,27892
740272420,740301076,28656
846386540,846413852,27312
951354874,951382032,27158
56439485,56466687,27202
168629566,168658629,29063
275841200,275869538,28338
382948857,382985402,36545
507015984,507044236,28252
613599433,613630152,30719
720217783,720245870,28087
830486497,830515175,28678
936812138,936840240,28102
44546645,44573707,27062
153063782,153092309,28527
258868593,258895756,27163
365866653,365969411,102758
472037532,472065116,27584
575181988,575209351,27363
682440448,682468310,27862
788404872,788432249,27377
893070307,893097735,27428
4373388,4401450,28062
110503315,110531628,28313
220493500,220521238,27738
325240168,325267459,27291
430345500,430373047,27547
536485895,537088778,602883
648099388,648127455,28067
754082047,754109000,26953
858136932,858164026,27094
966314082,966341457,27375
72289659,72317189,27530
182995729,183023268,27539
290323589,290352126,28537
396027561,396054963,27402
504204781,504232231,27450
608428621,608456253,27632
716504242,716532441,28199
826597640,826625335,27695
933728500,933756303,27803
40483954,40511453,27499
147616899,147645005,28106
255718082,255745969,27887
363753730,363782420,28690
469720318,469746263,25945
573441376,573468725,27349
678241974,678269315,27341
783232168,783259536,27368
888317306,888344548,27242
793307,820624,27317
109174143,109202648,28505
216423885,216451535,27650
320783022,320810613,27591
426160425,426188136,27711
531082824,531109891,27067
639717433,639744862,27429
753127097,753156983,29886
862250488,862278061,27573
968589451,968618503,29052
407077428,407106449,29021
509183332,509211756,28424
608749277,608780455,31178
709479104,709507203,28099
808641308,808668783,27475
911684069,911715183,31114
14541223,14569386,28163
115617894,115647843,29949
218396762,218425289,28527
319686232,319713758,27526
437698892,437726394,27502
544691537,544719406,27869
648469044,648497050,28006
752837462,752864781,27319
854159164,854186358,27194
956596996,956624448,27452
60280641,60308556,27915
169709005,169737889,28884
275817902,275845473,27571
380593569,380626414,32845
504801661,504829598,27937
610871228,610901064,29836
719354817,719386899,32082
825158638,825186730,28092
930251491,930278931,27440
34015621,34042088,26467
140665242,140712892,47650
246623431,246650896,27465
353041450,353070106,28656
459622904,459650057,27153
567432133,567460274,28141
674929037,674958917,29880
781068018,781095954,27936
885654167,885682538,28371
997600260,997629149,28889
105726844,105755242,28398
218135267,218162727,27460
323001838,323029468,27630
427233585,427261482,27897
534188861,534219221,30360
641888682,642090156,201474
747356061,747383827,27766
853424772,853452052,27280
959498055,959525539,27484
64489680,64516968,27288
175542480,175571218,28738
283345867,283372992,27125
388648048,388675440,27392
493694408,493721660,27252
598760438,598787969,27531
704898477,704926709,28232
815808581,815836553,27972
920817204,920845533,28329
27255218,27282690,27472
133736657,133779095,42438
240623182,240651267,28085
349736603,349764893,28290
455601406,455629033,27627
560875332,560902433,27101
666525617,666552769,27152
772335320,772363393,28073
878630113,878657632,27519
989977555,990010887,33332
95545072,95572249,27177
200868907,200896390,27483
305426012,305453435,27423
411361590,411389296,27706
517897812,517926133,28321
626665228,626693546,28318
732877674,732905448,27774
838289206,838316379,27173
943579982,943607559,27577
50456092,50483596,27504
161395718,161424854,29136
269432692,269460149,27457
375554469,375582817,28348
480746953,480774424,27471
586091037,586118031,26994
692171211,692199579,28368
803052607,803081236,28629
909399118,909446080,46962
15154184,15181517,27333
121132853,121163262,30409
227914553,227942850,28297
332850288,332876399,26111
442342906,442370951,28045
549847381,550037796,190415
656589470,656617763,28293
764292585,764319860,27275
869070071,869097136,27065
978444999,978473503,28504
87686055,87733850,47795
197089355,197117534,28179
304335608,304363097,27489
410739917,410763652,23735
516666235,516692600,26365
627501513,627530482,28969
735626316,735654870,28554
841627226,841756899,129673
947347409,947374443,27034
389054235,389082941,28706
494158689,494186823,28134
592852646,592879928,27282
694242654,694270985,28331
793038016,793065511,27495
896158190,896190415,32225
998082830,998111321,28491
98754661,98782649,27988
200923749,200951718,27969
303022469,303050287,27818
403128615,403155884,27269
506264489,506346790,82301
608789424,608817377,27953
712410019,712437897,27878
814648826,814675923,27097
915768041,915795333,27292
18011384,18038901,27517
126015348,126045297,29949
231733264,231761967,28703
336812395,336840702,28307
443440449,443466756,26307
549679763,549710325,30562
659337327,659362307,24980
768782321,768811064,28743
875688572,875716036,27464
984420999,984450113,29114
91925383,91953741,28358
200926439,200955785,29346
310402579,310432697,30118
417990402,418019298,28896
523952462,523980914,28452
631369020,631397793,28773
740676772,740706307,29535
846975575,847003924,28349
956456792,956485361,28569
67822700,67850656,27956
176693263,176720962,27699
285078299,285106875,28576
402995055,403028520,33465
515191993,515225373,33380
626498551,626527329,28778
735168649,735197123,28474
841749170,841777351,28181
950733447,950761593,28146
56554712,56582595,27883
170335066,170363812,28746
278013280,278041678,28398
386319103,386353306,34203
513240235,513268939,28704
625263498,625292192,28694
738451971,738480882,28911
847942034,847970594,28560
955148066,955176596,28530
63900939,63929363,28424
173923780,173952543,28763
282604706,282632673,27967
395569167,395598240,29073
505658104,505689752,31648
612176677,612205579,28902
721643172,721672740,29568
830326813,830354882,28069
941718141,941746847,28706
52848995,52875643,26648
159192848,159221142,28294
267392692,267419836,27144
372419103,372446390,27287
478230409,478257548,27139
586489074,586517488,28414
696568970,696596896,27926
802501759,802529260,27501
907698921,907726356,27435
12853860,12881060,27200
122768003,122801319,33316
231496286,231525195,28909
336966185,336993562,27377
444338036,444365397,27361
551337056,551364188,27132
658589165,658622654,33489
767734538,767762892,28354
873762911,873790084,27173
980539941,980567321,27380
86108248,86135579,27331
193390453,193419048,28595
300427546,300455793,28247
420995813,421021978,26165
556274151,556301995,27844
690619572,690646808,27236
822560846,822587596,26750
957184562,957211812,27250
87663161,87689494,26333
218276785,218302713,25928
348376080,348401442,25362
479756796,479784343,27547
616988086,617018192,30106
748611666,748638236,26570
878140201,878165722,25521
9688098,9715095,26997
152330806,152366292,35486
287902882,287930429,27547
401814485,401921546,107061
